0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.279000000000000000e+03
2.000000000000000000e+00,1.643000000000000000e+03
3.000000000000000000e+00,1.733000000000000000e+03
4.000000000000000000e+00,1.807000000000000000e+03
5.000000000000000000e+00,1.778000000000000000e+03
6.000000000000000000e+00,1.759000000000000000e+03
7.000000000000000000e+00,1.768000000000000000e+03
8.000000000000000000e+00,1.792000000000000000e+03
9.000000000000000000e+00,1.796000000000000000e+03
1.000000000000000000e+01,1.798000000000000000e+03
1.100000000000000000e+01,1.804000000000000000e+03
1.200000000000000000e+01,1.795000000000000000e+03
1.300000000000000000e+01,1.826000000000000000e+03
1.400000000000000000e+01,1.819000000000000000e+03
1.500000000000000000e+01,1.816000000000000000e+03
1.600000000000000000e+01,1.841000000000000000e+03
1.700000000000000000e+01,1.778000000000000000e+03
1.800000000000000000e+01,1.838000000000000000e+03
1.900000000000000000e+01,1.842000000000000000e+03
2.000000000000000000e+01,1.837000000000000000e+03
2.100000000000000000e+01,1.844000000000000000e+03
2.200000000000000000e+01,1.860000000000000000e+03
2.300000000000000000e+01,1.850000000000000000e+03
2.400000000000000000e+01,1.885000000000000000e+03
2.500000000000000000e+01,1.866000000000000000e+03
2.600000000000000000e+01,1.881000000000000000e+03
2.700000000000000000e+01,1.890000000000000000e+03
2.800000000000000000e+01,1.902000000000000000e+03
2.900000000000000000e+01,1.786000000000000000e+03
3.000000000000000000e+01,1.733000000000000000e+03
3.100000000000000000e+01,1.841000000000000000e+03
3.200000000000000000e+01,1.925000000000000000e+03
3.300000000000000000e+01,1.912000000000000000e+03
3.400000000000000000e+01,1.922000000000000000e+03
3.500000000000000000e+01,1.908000000000000000e+03
3.600000000000000000e+01,1.938000000000000000e+03
3.700000000000000000e+01,1.920000000000000000e+03
3.800000000000000000e+01,1.945000000000000000e+03
3.900000000000000000e+01,1.940000000000000000e+03
4.000000000000000000e+01,1.941000000000000000e+03
4.100000000000000000e+01,1.931000000000000000e+03
4.200000000000000000e+01,1.942000000000000000e+03
4.300000000000000000e+01,1.898000000000000000e+03
4.400000000000000000e+01,1.974000000000000000e+03
4.500000000000000000e+01,1.964000000000000000e+03
4.600000000000000000e+01,1.952000000000000000e+03
4.700000000000000000e+01,1.966000000000000000e+03
4.800000000000000000e+01,1.959000000000000000e+03
4.900000000000000000e+01,1.963000000000000000e+03
5.000000000000000000e+01,1.950000000000000000e+03
5.100000000000000000e+01,1.949000000000000000e+03
5.200000000000000000e+01,1.921000000000000000e+03
5.300000000000000000e+01,1.973000000000000000e+03
5.400000000000000000e+01,1.969000000000000000e+03
5.500000000000000000e+01,1.976000000000000000e+03
5.600000000000000000e+01,1.974000000000000000e+03
5.700000000000000000e+01,1.969000000000000000e+03
5.800000000000000000e+01,1.972000000000000000e+03
5.900000000000000000e+01,1.966000000000000000e+03
6.000000000000000000e+01,1.983000000000000000e+03
6.100000000000000000e+01,1.947000000000000000e+03
6.200000000000000000e+01,1.968000000000000000e+03
6.300000000000000000e+01,1.949000000000000000e+03
6.400000000000000000e+01,1.938000000000000000e+03
6.500000000000000000e+01,1.977000000000000000e+03
6.600000000000000000e+01,1.972000000000000000e+03
6.700000000000000000e+01,1.972000000000000000e+03
6.800000000000000000e+01,1.949000000000000000e+03
6.900000000000000000e+01,1.963000000000000000e+03
7.000000000000000000e+01,1.958000000000000000e+03
7.100000000000000000e+01,1.957000000000000000e+03
7.200000000000000000e+01,1.971000000000000000e+03
7.300000000000000000e+01,1.962000000000000000e+03
7.400000000000000000e+01,1.986000000000000000e+03
7.500000000000000000e+01,1.871000000000000000e+03
7.600000000000000000e+01,2.005000000000000000e+03
7.700000000000000000e+01,1.999000000000000000e+03
7.800000000000000000e+01,1.956000000000000000e+03
7.900000000000000000e+01,1.962000000000000000e+03
8.000000000000000000e+01,1.955000000000000000e+03
8.100000000000000000e+01,1.982000000000000000e+03
8.200000000000000000e+01,1.924000000000000000e+03
8.300000000000000000e+01,1.969000000000000000e+03
8.400000000000000000e+01,1.965000000000000000e+03
8.500000000000000000e+01,1.964000000000000000e+03
8.600000000000000000e+01,1.972000000000000000e+03
8.700000000000000000e+01,1.915000000000000000e+03
8.800000000000000000e+01,1.938000000000000000e+03
8.900000000000000000e+01,1.943000000000000000e+03
9.000000000000000000e+01,1.956000000000000000e+03
9.100000000000000000e+01,1.949000000000000000e+03
9.200000000000000000e+01,1.946000000000000000e+03
9.300000000000000000e+01,1.953000000000000000e+03
9.400000000000000000e+01,1.946000000000000000e+03
9.500000000000000000e+01,1.943000000000000000e+03
9.600000000000000000e+01,1.937000000000000000e+03
9.700000000000000000e+01,1.906000000000000000e+03
9.800000000000000000e+01,1.858000000000000000e+03
9.900000000000000000e+01,1.943000000000000000e+03
1.000000000000000000e+02,1.940000000000000000e+03
1.010000000000000000e+02,1.939000000000000000e+03
1.020000000000000000e+02,1.934000000000000000e+03
1.030000000000000000e+02,1.937000000000000000e+03
1.040000000000000000e+02,1.914000000000000000e+03
1.050000000000000000e+02,1.895000000000000000e+03
1.060000000000000000e+02,1.882000000000000000e+03
1.070000000000000000e+02,1.904000000000000000e+03
1.080000000000000000e+02,1.826000000000000000e+03
1.090000000000000000e+02,1.902000000000000000e+03
1.100000000000000000e+02,1.902000000000000000e+03
1.110000000000000000e+02,1.840000000000000000e+03
1.120000000000000000e+02,1.897000000000000000e+03
1.130000000000000000e+02,1.860000000000000000e+03
1.140000000000000000e+02,1.893000000000000000e+03
1.150000000000000000e+02,1.881000000000000000e+03
1.160000000000000000e+02,1.839000000000000000e+03
1.170000000000000000e+02,1.897000000000000000e+03
1.180000000000000000e+02,1.842000000000000000e+03
1.190000000000000000e+02,2.003000000000000000e+03
1.200000000000000000e+02,1.600000000000000000e+01
1.210000000000000000e+02,1.938000000000000000e+03
1.220000000000000000e+02,1.857000000000000000e+03
1.230000000000000000e+02,1.875000000000000000e+03
1.240000000000000000e+02,1.856000000000000000e+03
1.250000000000000000e+02,1.869000000000000000e+03
1.260000000000000000e+02,1.886000000000000000e+03
1.270000000000000000e+02,1.895000000000000000e+03
1.280000000000000000e+02,1.897000000000000000e+03
1.290000000000000000e+02,1.903000000000000000e+03
1.300000000000000000e+02,1.886000000000000000e+03
1.310000000000000000e+02,1.686000000000000000e+03
1.320000000000000000e+02,1.841000000000000000e+03
1.330000000000000000e+02,1.909000000000000000e+03
1.340000000000000000e+02,1.906000000000000000e+03
1.350000000000000000e+02,1.932000000000000000e+03
1.360000000000000000e+02,1.919000000000000000e+03
1.370000000000000000e+02,1.933000000000000000e+03
1.380000000000000000e+02,1.931000000000000000e+03
1.390000000000000000e+02,1.947000000000000000e+03
1.400000000000000000e+02,1.889000000000000000e+03
1.410000000000000000e+02,1.960000000000000000e+03
1.420000000000000000e+02,1.872000000000000000e+03
1.430000000000000000e+02,1.965000000000000000e+03
1.440000000000000000e+02,1.914000000000000000e+03
1.450000000000000000e+02,1.967000000000000000e+03
1.460000000000000000e+02,1.948000000000000000e+03
1.470000000000000000e+02,1.966000000000000000e+03
1.480000000000000000e+02,1.961000000000000000e+03
1.490000000000000000e+02,1.971000000000000000e+03
1.500000000000000000e+02,1.966000000000000000e+03
1.510000000000000000e+02,1.979000000000000000e+03
1.520000000000000000e+02,1.983000000000000000e+03
1.530000000000000000e+02,1.951000000000000000e+03
1.540000000000000000e+02,1.972000000000000000e+03
1.550000000000000000e+02,1.894000000000000000e+03
1.560000000000000000e+02,1.985000000000000000e+03
1.570000000000000000e+02,1.954000000000000000e+03
1.580000000000000000e+02,1.993000000000000000e+03
1.590000000000000000e+02,1.962000000000000000e+03
1.600000000000000000e+02,2.003000000000000000e+03
1.610000000000000000e+02,1.960000000000000000e+03
1.620000000000000000e+02,2.010000000000000000e+03
1.630000000000000000e+02,1.962000000000000000e+03
1.640000000000000000e+02,1.973000000000000000e+03
1.650000000000000000e+02,1.990000000000000000e+03
1.660000000000000000e+02,1.990000000000000000e+03
1.670000000000000000e+02,2.002000000000000000e+03
1.680000000000000000e+02,1.655000000000000000e+03
1.690000000000000000e+02,1.966000000000000000e+03
1.700000000000000000e+02,1.987000000000000000e+03
1.710000000000000000e+02,2.012000000000000000e+03
1.720000000000000000e+02,1.927000000000000000e+03
1.730000000000000000e+02,1.998000000000000000e+03
1.740000000000000000e+02,2.010000000000000000e+03
1.750000000000000000e+02,1.984000000000000000e+03
1.760000000000000000e+02,2.003000000000000000e+03
1.770000000000000000e+02,1.991000000000000000e+03
1.780000000000000000e+02,1.989000000000000000e+03
1.790000000000000000e+02,1.993000000000000000e+03
1.800000000000000000e+02,2.014000000000000000e+03
1.810000000000000000e+02,2.006000000000000000e+03
1.820000000000000000e+02,1.986000000000000000e+03
1.830000000000000000e+02,2.014000000000000000e+03
